개방시설명,개방장소명,개방시설유형구분,휴관일,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,유료사용여부,사용기준시간,사용료,초과사용단위시간,초과사용료,수용가능인원수,면적,부대시설정보,신청방법구분,시설사진정보,소재지도로명주소,소재지지번주소,관리기관명,담당부서명,사용안내전화번호,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
왕십리제2동주민센터 어린이쉼터,왕십리제2동 주민센터,기타,연중무휴,15:00,19:00,15:00,19:00,Y,2,20000,1,10000,12,36.3,,인터넷 예약,,서울특별시 성동구 무학봉길 69(하왕십리동),,서울특별시 성동구청,왕십리제2동 주민센터,02-2286-7223,http://yeyak.seoul.go.kr,37.561083,127.030514,2025-06-18,3030000,서울특별시 성동구
용답동 주민센터 기타,용답동 주민센터,회의실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,20,50,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2025-06-18,3030000,서울특별시 성동구
용답동 주민센터 다목적실,용답동 주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,50,100,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2025-06-18,3030000,서울특별시 성동구
용답동 주민센터 작은도서관,용답동 주민센터,기타,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,30,57,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2025-06-18,3030000,서울특별시 성동구
용답동 주민센터 토속공원 주민활력소,용답동 주민센터,기타,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,15,87,,인터넷 예약,,서울특별시 성동구 용답중앙23길 20(용답동),서울특별시 성동구 용답동 5-6,서울특별시 성동구청,용답동 주민센터,02-2286-7523,http://yeyak.seoul.go.kr,37.564069,127.0555532,2025-06-18,3030000,서울특별시 성동구
응봉동 주민센터 다목적실,응봉동 주민센터,다목적실,연중무휴,16:00,18:00,09:00,13:00,Y,2,20000,1,10000,50,138,,인터넷 예약,,서울특별시 성동구 독서당로 424(응봉동),서울특별시 성동구 응봉동 101,서울특별시 성동구청,응봉동 주민센터,02-2286-7335,http://yeyak.seoul.go.kr,37.55313923,127.0334024,2025-06-18,3030000,서울특별시 성동구
응봉동 주민센터 소회의실,응봉동 주민센터,회의실,연중무휴,13:00,20:00,09:00,13:00,Y,2,20000,1,10000,18,22,,인터넷 예약,,서울특별시 성동구 독서당로 424(응봉동),서울특별시 성동구 응봉동 101,서울특별시 성동구청,응봉동 주민센터,02-2286-7335,http://yeyak.seoul.go.kr,37.55313923,127.0334024,2025-06-18,3030000,서울특별시 성동구
행당제1동 주민센터 공부방,행당제1동 주민센터,강의실,토+일,10:00,21:00,00:00,00:00,Y,2,20000,1,10000,12,20,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.55850972,127.0361515,2025-06-18,3030000,서울특별시 성동구
행당제1동 주민센터 다목적실,행당제1동 주민센터,다목적실,토+일,09:00,21:00,00:00,00:00,Y,2,20000,1,10000,40,127,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.55850972,127.0361515,2025-06-18,3030000,서울특별시 성동구
행당제1동 주민센터 살구나무방,행당제1동 주민센터,다목적실,토+일,10:00,20:00,00:00,00:00,Y,2,20000,1,10000,20,65,,인터넷 예약,,서울특별시 성동구 고산자로10길 18(행당동),,서울특별시 성동구청,행당제1동 주민센터,02-2286-7284,http://yeyak.seoul.go.kr,37.55850972,127.0361515,2025-06-18,3030000,서울특별시 성동구
남강 야외무대,남강 야외무대,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,1947,13744,,인터넷,,경상남도 진주시 강남로 110,경상남도 진주시 칠암동 478-5,경상남도 진주시청,문화예술과,055-749-8595,https://www.jinju.go.kr/yeyak/08872/08884/08997.web,35.17833493,128.0982146,2025-07-29,5310000,경상남도 진주시
초전 야외무대,초전 야외무대,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,750,163,,인터넷,,경상남도 진주시 남강로 1655,경상남도 진주시 초전동 1583-14,경상남도 진주시청,문화예술과,055-749-8595,https://www.jinju.go.kr/yeyak/08872/08884/08999.web,35.20888669,128.1250513,2025-07-29,5310000,경상남도 진주시
평거 야외무대,평거 야외무대,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,750,140,,인터넷,,,경상남도 진주시 신안동 595-5,경상남도 진주시청,문화예술과,055-749-8595,https://www.jinju.go.kr/yeyak/08872/08884/08998.web,35.17292839,128.069631,2025-07-29,5310000,경상남도 진주시
하대 야외무대,하대 야외무대,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,800,1200,,인터넷,,,경상남도 진주시 하대동 38-2,경상남도 진주시청,문화예술과,055-749-8595,https://www.jinju.go.kr/yeyak/08872/08884/09991.web,35.1892414,128.1288642,2025-07-29,5310000,경상남도 진주시
호탄 야외무대,호탄 야외무대,기타,연중무휴,09:00,21:00,09:00,21:00,N,,,,,250,900,,인터넷,,,경상남도 진주시 가좌동 739-2,경상남도 진주시청,문화예술과,055-749-8595,https://www.jinju.go.kr/yeyak/08872/08884/10154.web,35.16595107,128.1109486,2025-07-29,5310000,경상남도 진주시
진주문화제작소,진주문화제작소,다목적실,일+법정공휴일,09:00,18:00,09:00,18:00,Y,,"유형별 상이(녹음 스튜디오 - 시간당 20000원, 종일 : 100000원, 전시·공연장 ",,,,426,음향장비,방문+인터넷,,경상남도 진주시 촉석로 190번길 3(대안동),경상남도 진주시 대안동 15-12,경상남도 진주시청,문화예술과,055-795-3226,https://jjct.or.kr/jcs/,35.1951106,128.0830218,2025-07-29,5310000,경상남도 진주시
전통예술회관 공연장,전통예술회관,기타,월+1월 1일+설 당일+추석 당일,09:00,21:00,09:00,21:00,Y,3,평일(오전 35000+오후 40000+야간 50000)+토요일(오전 35000+오후 480,,,175,440,빔프로젝터(사용료:20000)+음향기기(사용료:10000)+조명기기(사용료:10000)+냉방(사용료:30000)+난방(사용료:20000),인터넷,,경상남도 진주시 남강로1번길 96-8 (판문동),경상남도 진주시 판문동 477-2,경상남도 진주시청,문화유산과,055-749-8543,https://www.jinju.go.kr/yeyak/08872/10139/10140.web,35.17438498,128.0384747,2025-07-29,5310000,경상남도 진주시
칠천량해전공원 전시실,칠천량해전공원,전시실,1월1일+월+설날+추석,09:00,18:00,09:00,18:00,N,,,,,100,7615,전시관(영상전시관+내부 전시관),방문+전화,https://www.gmdc.co.kr/_chilcheonryang/_sub02/sub02_01.html,경상남도 거제시 하청면 칠천로 265-39,경상남도 거제시 하청면 연구리 418-2,거제해양관광개발공사,관광휴양부(칠천량해전공원),055-639-8250,https://www.gmdc.co.kr/_chilcheonryang/,34.97766181,128.6282493,2025-06-26,5370000,경상남도 거제시
거제시청소년수련관 강당,거제시청소년수련관,강당,국가공휴일+근로자의날+공사창립기념일,09:00,21:00,09:00,18:00,Y,4,250000원,1,40000,400,4862,빔프로젝터+조명+음향시설,방문+전화,https://www.gmdc.co.kr/_gjyc/_sub02/sub02_03.html,경상남도 거제시 계룡로 175,경상남도 거제시 고현동 767,거제해양관광개발공사,교육문화부(거제시청소년수련관),055-639-8161,https://www.gmdc.co.kr/_gjyc/,34.88480128,128.6188901,2025-06-26,5370000,경상남도 거제시
옥포청소년문화의집 다목적실,옥포청소년문화의집,다목적실,월+국가공휴일+근로자의날+공사창립기념일,09:00,20:00,09:00,18:00,N,,,,,180,684,빔프로젝터+조명+음향시설,방문+전화,https://www.gmdc.co.kr/_youth/_sub02/sub02_02_02.html,경상남도 거제시 옥포대첩로 84-1,경상남도 거제시 옥포동 671,거제해양관광개발공사,교육문화부(옥포청소년문화의집),055-639-8230,https://www.gmdc.co.kr/_youth/,34.89379982,128.6965732,2025-06-26,5370000,경상남도 거제시
고현청소년문화의집 강당,고현청소년문화의집,강당,월+국가공휴일+근로자의날+공사창립기념일,09:00,20:00,09:00,18:00,N,,,,,100,1142,빔프로젝터+조명+음향시설,방문+전화,https://www.gmdc.co.kr/_youth/_sub02/sub02_02_01.html,경상남도 거제시 중곡로 46,경상남도 거제시 고현동 1039-1,거제해양관광개발공사,교육문화부(고현청소년문화의집),055-639-8181,https://www.gmdc.co.kr/_youth/,34.8968681,128.6303369,2025-06-26,5370000,경상남도 거제시
수협효시공원 전시실,수협효시공원,전시실,1월1일+월+설날+추석,09:00,18:00,09:00,18:00,N,,,,,100,1314,빔프로젝터+조명+음향시설,방문+전화,https://www.gmdc.co.kr/_suh/,경상남도 거제시 사등면 가조서로 7,경상남도 거제시 사등면 창호리 2080,거제해양관광개발공사,관광휴양부(수협효시공원),055-639-8340,https://www.gmdc.co.kr/_suh/,34.9295491,128.5251429,2025-06-26,5370000,경상남도 거제시
거제시공공청사 강당,거제시공공청사,강당,국가공휴일,09:00,23:00,09:00,18:00,Y,3,60500원,1,11000,96,204,빔프로젝터+조명+음향시설+냉난방,전화,https://www.gmdc.co.kr/_daegwan/_sub01/sub01_02_01.html,경상남도 거제시 거제중앙로 1849,경상남도 거제시 고현동 158-1,거제해양관광개발공사,인사총무부,055-639-8204,https://www.gmdc.co.kr/_daegwan/,34.88346542,128.625299,2025-06-26,5370000,경상남도 거제시
거제해양레포츠센터 강의실,거제해양레포츠센터,기타,월+설날+추석+1월1일,09:00,18:00,09:00,18:00,Y,3,15000원,0,0,20,174,크루저+딩기요트+윈드서핑+오메가요트+카약 등,인터넷+전화+방문,https://www.gmdc.co.kr/_yacht/_sub02/sub02_01.html,경상남도 거제시 일운면 지세포해안로 43,경상남도 거제시 일운면 지세포리 929-121,거제해양관광개발공사,레저사업부(해양레포츠센터),055-639-8285,https://www.gmdc.co.kr/_yacht/,34.83279067,128.7023166,2025-06-26,5370000,경상남도 거제시
죽림이동민원실 회의실(1층),죽림이동민원실,다목적실,토+일+법정공휴일,09:00,18:00,00:00,00:00,Y,24,15000,,,30,137.48,,,,경상남도 통영시 광도면 죽림3로 56,경상남도 통영시 광도면 죽림리 1574-36,경상남도 통영시청,광도면행정복지센터,055-650-3560,http://www.tongyeong.go.kr/00001/00286/00368.web,34.88211091,128.4195689,2025-07-14,5330000,경상남도 통영시
안정이동민원실 회의실(2층),안정이동민원실,다목적실,토+일+법정공휴일,09:00,18:00,00:00,00:00,Y,24,15000,,,50,276.47,,,,경상남도 통영시 광도면 벽방4길 2,경상남도 통영시 광도면 안정리 1022-1,경상남도 통영시청,광도면행정복지센터,055-650-3560,http://www.tongyeong.go.kr/00001/00286/00368.web,34.95018497,128.4105665,2025-07-14,5330000,경상남도 통영시
광도면행정복지센터 회의실(본관 2층),광도면 행정복지센터,다목적실,토+일+법정공휴일,09:00,18:00,00:00,00:00,Y,24,15000,,,50,253.44,,,,경상남도 통영시 광도면 노산길 115,경상남도 통영시 광도면 노산리 391-1,경상남도 통영시청,광도면행정복지센터,055-650-3560,http://www.tongyeong.go.kr/00001/00286/00368.web,34.89977789,128.4069336,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 아트홀통(1층),통영리스타트플랫폼,강당,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,24,30000,,,,185,공연+행사+다목적활동+빔프로젝터+대형스크린,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 갤러리영(1층),통영리스타트플랫폼,기타,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,24,20000,,,,185,,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 세미나실1(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,5000,,,40,91,2인책상테이블+빔프로젝터,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 세미나실2(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,5000,,,40,91,2인책상테이블+빔프로젝터,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 세미나실3(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,8000,,,100,187,2인책상테이블+빔프로젝터+스크린,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 세미나실4(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,5000,,,30,67,2인책상테이블+빔프로젝터,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 세미나실5(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,5000,,,16,50,2인책상테이블+빔프로젝터,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 미디어실(3층),통영리스타트플랫폼,다목적실,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,1,8000,,,20,65,2인책상테이블+빔프로젝터+컴퓨터,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
통영리스타트플랫폼 공유오피스 해피랑(5층),통영리스타트플랫폼,기타,신정+설·추석 연휴,09:00,21:00,09:00,21:00,Y,24,독립석 :  8000원 / 일반석 : 5000원 / 오픈석 : 3000원,,,26,187,책상+의자+랜선 등,홈페이지+방문,,경상남도 통영시 도남로 195,경상남도 통영시 도남동 227-38,경상남도 통영시청,도시재생과,055-650-5883,https://www.tyrestart.com,34.829328,128.425886,2025-07-14,5330000,경상남도 통영시
